id,model,temperature,seed,timestamp,control_options,control_option_order,control_answer,control_extraction,control_decision,treatment_options,treatment_option_order,treatment_answer,treatment_extraction,treatment_decision,status,error_message,individual_score,weight,bias,prompt_strategy
421,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:21,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are an operations manager at a company in the health care equipment & services industry.
You allocate a portion of the annual budget to the implementation of a new inventory management system.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
521,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:52,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a supply chain manager at a healthcare equipment and services company.
You allocate the percentage of total raw material orders to be sourced from a new vendor to ensure supply chain continuity.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
608,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:07:24,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a customer success manager at TechSolutions Inc.
You allocate a percentage of the customer success team's time to proactive outreach initiatives aimed at improving customer engagement and satisfaction.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
705,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:07:55,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a retail operations manager at a consumer staples distribution company.
You determine the optimal staffing levels needed to efficiently handle the increased customer traffic during the holiday season.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
4,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:04:41,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.
You determine the percentage of the testing team’s working hours to be dedicated to implementing and refining the new testing protocol.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Error code: 401 - {'error': {'message': 'Incorrect API key provided: ssk-proj*********************************************************************************************************************************************************uBwA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}",,,Anchoring,
115,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:04:47,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a supply chain manager at a pharmaceutical company.
You allocate the percentage of raw materials to be sourced from an alternate supplier to ensure continuous production during a global shortage.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Error code: 401 - {'error': {'message': 'Incorrect API key provided: ssk-proj*********************************************************************************************************************************************************uBwA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}",,,Anchoring,
199,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:05:18,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are an advertising manager at a leading company in the media & entertainment industry.
You decide how much of the advertising budget to allocate to a specific ad agency for the new brand launch.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
293,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:05:49,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a customer service manager at a consumer staples distribution & retail company.
You allocate a portion of the annual budget to implement a new training program for the support team.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
398,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:21,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a product manager at a consumer services company.
You allocate development time to implement a new feature in the next app update based on user feedback.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
504,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:53,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are an operations manager at an insurance company.
You allocate a certain percentage of the team's working hours to focus exclusively on processing claims that have been pending the longest.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
615,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:07:24,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are an operations manager at a software and services company.
You allocate developer hours specifically for optimizing the workflow to reduce delivery times for software updates.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
719,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:07:55,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a quality assurance manager at FashionTech Inc.
You allocate a portion of the department's budget specifically for new quality control equipment purchases to reduce product defects.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
5,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:04:46,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a customer service manager at a consumer durables & apparel company.
You allocate a percentage of the customer feedback budget to implement a new real-time feedback analysis tool.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Error code: 401 - {'error': {'message': 'Incorrect API key provided: ssk-proj*********************************************************************************************************************************************************uBwA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}",,,Anchoring,
185,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:05:18,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are an asset manager at a real estate management & development company.
You determine the percentage of available funds to allocate towards the residential component of a mixed-use development to maximize returns.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
301,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:05:50,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are an investment manager at a financial services company.
You decide the percentage of the client's portfolio to allocate to emerging market funds to achieve diversification.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
401,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:21,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a brand manager at a company in the household & personal products industry.
You allocate a portion of the marketing budget to social media campaigns aimed at enhancing brand loyalty among Millennials.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
495,gpt-4o-mini-2024-07-18,0.0,43,2025-04-06 19:06:52,,,,,,,,,,,ERROR,"Could not obtain a decision from the model to the following prompt:

You will be given a decision-making task with multiple answer options.
Situation:
Suppose you are a facility manager at an energy company.
You allocate time for the maintenance of critical infrastructure.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%

Select exactly one option.

Request timed out.",,,Anchoring,
